Ledger location: test-ledger
Log: test-ledger/validator.log
Initializing...
Waiting for fees to stabilize 1...
Connecting...
Identity: Gm1BqVrd5Fiia2sMZBdcchmm7mTEYs93UdzETtQxQV4S
Genesis Hash: C3uL9HAN384CJjSwQwhf59uq97EBWkrvH5JTg8znhsk2
Version: 2.0.21
Shred Version: 48666
Gossip Address: 127.0.0.1:1024
TPU Address: 127.0.0.1:1027
JSON RPC URL: http://127.0.0.1:8899
WebSocket PubSub URL: ws://127.0.0.1:8900
00:00:05 | Processed Slot: 10 | Confirmed Slot: 10 | Finalized Slot: 0 | Full Snapshot Slot: - | Incremental Snapshot Slot: - | Transactions: 9 | ◎499.999955000
05:52:52 | Processed Slot: 52105 | Confirmed Slot: 52105 | Finalized Slot: 52074 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52104 | ◎499.739480000
05:52:52 | Processed Slot: 52105 | Confirmed Slot: 52105 | Finalized Slot: 52074 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52104 | ◎499.739480000
05:52:53 | Processed Slot: 52106 | Confirmed Slot: 52106 | Finalized Slot: 52075 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52105 | ◎499.739475000
05:52:53 | Processed Slot: 52107 | Confirmed Slot: 52107 | Finalized Slot: 52076 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52106 | ◎499.739470000
05:52:53 | Processed Slot: 52107 | Confirmed Slot: 52107 | Finalized Slot: 52076 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52106 | ◎499.739470000
05:52:53 | Processed Slot: 52108 | Confirmed Slot: 52108 | Finalized Slot: 52077 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52107 | ◎499.739465000
05:52:54 | Processed Slot: 52108 | Confirmed Slot: 52108 | Finalized Slot: 52077 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52107 | ◎499.739465000
05:52:54 | Processed Slot: 52109 | Confirmed Slot: 52109 | Finalized Slot: 52078 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52108 | ◎499.739460000
05:52:54 | Processed Slot: 52110 | Confirmed Slot: 52110 | Finalized Slot: 52079 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52109 | ◎499.739455000
05:52:54 | Processed Slot: 52110 | Confirmed Slot: 52110 | Finalized Slot: 52079 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52109 | ◎499.739455000
05:52:55 | Processed Slot: 52111 | Confirmed Slot: 52111 | Finalized Slot: 52080 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52110 | ◎499.739450000
05:52:55 | Processed Slot: 52112 | Confirmed Slot: 52112 | Finalized Slot: 52081 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52111 | ◎499.739445000
05:52:55 | Processed Slot: 52112 | Confirmed Slot: 52112 | Finalized Slot: 52081 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52111 | ◎499.739445000
05:52:55 | Processed Slot: 52113 | Confirmed Slot: 52113 | Finalized Slot: 52082 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52112 | ◎499.739440000
05:52:56 | Processed Slot: 52113 | Confirmed Slot: 52113 | Finalized Slot: 52082 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52112 | ◎499.739440000
05:52:56 | Processed Slot: 52114 | Confirmed Slot: 52114 | Finalized Slot: 52083 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52113 | ◎499.739435000
05:52:56 | Processed Slot: 52115 | Confirmed Slot: 52115 | Finalized Slot: 52084 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52114 | ◎499.739430000
05:52:56 | Processed Slot: 52115 | Confirmed Slot: 52115 | Finalized Slot: 52084 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52114 | ◎499.739430000
05:52:57 | Processed Slot: 52116 | Confirmed Slot: 52116 | Finalized Slot: 52085 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52115 | ◎499.739425000
05:52:57 | Processed Slot: 52117 | Confirmed Slot: 52117 | Finalized Slot: 52086 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52116 | ◎499.739420000
05:52:57 | Processed Slot: 52117 | Confirmed Slot: 52117 | Finalized Slot: 52086 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52116 | ◎499.739420000
05:52:57 | Processed Slot: 52118 | Confirmed Slot: 52118 | Finalized Slot: 52087 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52117 | ◎499.739415000
05:52:58 | Processed Slot: 52118 | Confirmed Slot: 52118 | Finalized Slot: 52087 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52117 | ◎499.739415000
05:52:58 | Processed Slot: 52119 | Confirmed Slot: 52119 | Finalized Slot: 52088 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52118 | ◎499.739410000
05:52:58 | Processed Slot: 52120 | Confirmed Slot: 52120 | Finalized Slot: 52089 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52119 | ◎499.739405000
05:52:58 | Processed Slot: 52120 | Confirmed Slot: 52120 | Finalized Slot: 52089 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52119 | ◎499.739405000
05:52:59 | Processed Slot: 52121 | Confirmed Slot: 52121 | Finalized Slot: 52090 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52120 | ◎499.739400000
05:52:59 | Processed Slot: 52122 | Confirmed Slot: 52121 | Finalized Slot: 52091 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52121 | ◎499.739400000
05:52:59 | Processed Slot: 52122 | Confirmed Slot: 52122 | Finalized Slot: 52091 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52121 | ◎499.739395000
05:52:59 | Processed Slot: 52123 | Confirmed Slot: 52123 | Finalized Slot: 52092 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52122 | ◎499.739390000
05:53:00 | Processed Slot: 52123 | Confirmed Slot: 52123 | Finalized Slot: 52092 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52122 | ◎499.739390000
05:53:00 | Processed Slot: 52124 | Confirmed Slot: 52124 | Finalized Slot: 52093 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52123 | ◎499.739385000
05:53:00 | Processed Slot: 52125 | Confirmed Slot: 52125 | Finalized Slot: 52094 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52124 | ◎499.739380000
05:53:00 | Processed Slot: 52125 | Confirmed Slot: 52125 | Finalized Slot: 52094 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52124 | ◎499.739380000
05:53:01 | Processed Slot: 52126 | Confirmed Slot: 52126 | Finalized Slot: 52095 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52125 | ◎499.739375000
05:53:01 | Processed Slot: 52127 | Confirmed Slot: 52126 | Finalized Slot: 52096 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52126 | ◎499.739375000
05:53:01 | Processed Slot: 52127 | Confirmed Slot: 52127 | Finalized Slot: 52096 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52126 | ◎499.739370000
05:53:01 | Processed Slot: 52128 | Confirmed Slot: 52128 | Finalized Slot: 52097 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52127 | ◎499.739365000
05:53:02 | Processed Slot: 52128 | Confirmed Slot: 52128 | Finalized Slot: 52097 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52127 | ◎499.739365000
05:53:02 | Processed Slot: 52129 | Confirmed Slot: 52129 | Finalized Slot: 52098 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52128 | ◎499.739360000
05:53:02 | Processed Slot: 52130 | Confirmed Slot: 52130 | Finalized Slot: 52099 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52129 | ◎499.739355000
05:53:02 | Processed Slot: 52130 | Confirmed Slot: 52130 | Finalized Slot: 52099 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52129 | ◎499.739355000
05:53:03 | Processed Slot: 52131 | Confirmed Slot: 52131 | Finalized Slot: 52100 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52130 | ◎499.739350000
05:53:03 | Processed Slot: 52131 | Confirmed Slot: 52131 | Finalized Slot: 52100 | Full Snapshot Slot: 52000 | Incremental Snapshot Slot: - | Transactions: 52130 | ◎499.739350000
05:53:03 | Processed Slot: 52132 | Confirmed Slot: 52132 | Finalized Slot: 52101 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52131 | ◎499.739345000
05:53:03 | Processed Slot: 52133 | Confirmed Slot: 52133 | Finalized Slot: 52102 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52132 | ◎499.739340000
05:53:04 | Processed Slot: 52133 | Confirmed Slot: 52133 | Finalized Slot: 52102 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52132 | ◎499.739340000
05:53:04 | Processed Slot: 52134 | Confirmed Slot: 52134 | Finalized Slot: 52103 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52133 | ◎499.739335000
05:53:04 | Processed Slot: 52135 | Confirmed Slot: 52135 | Finalized Slot: 52104 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52134 | ◎499.739330000
05:53:04 | Processed Slot: 52135 | Confirmed Slot: 52135 | Finalized Slot: 52104 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52134 | ◎499.739330000
05:53:05 | Processed Slot: 52136 | Confirmed Slot: 52136 | Finalized Slot: 52105 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52135 | ◎499.739325000
05:53:05 | Processed Slot: 52136 | Confirmed Slot: 52136 | Finalized Slot: 52105 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52135 | ◎499.739325000
05:53:05 | Processed Slot: 52137 | Confirmed Slot: 52137 | Finalized Slot: 52106 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52136 | ◎499.739320000
05:53:05 | Processed Slot: 52138 | Confirmed Slot: 52138 | Finalized Slot: 52107 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52137 | ◎499.739315000
05:53:06 | Processed Slot: 52138 | Confirmed Slot: 52138 | Finalized Slot: 52107 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52137 | ◎499.739315000
05:53:06 | Processed Slot: 52139 | Confirmed Slot: 52139 | Finalized Slot: 52108 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52138 | ◎499.739310000
05:53:06 | Processed Slot: 52140 | Confirmed Slot: 52140 | Finalized Slot: 52109 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52139 | ◎499.739305000
05:53:06 | Processed Slot: 52140 | Confirmed Slot: 52140 | Finalized Slot: 52109 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52139 | ◎499.739305000
05:53:07 | Processed Slot: 52141 | Confirmed Slot: 52141 | Finalized Slot: 52110 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52140 | ◎499.739300000
05:53:07 | Processed Slot: 52141 | Confirmed Slot: 52141 | Finalized Slot: 52110 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52140 | ◎499.739300000
05:53:07 | Processed Slot: 52142 | Confirmed Slot: 52142 | Finalized Slot: 52111 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52141 | ◎499.739295000
05:53:07 | Processed Slot: 52143 | Confirmed Slot: 52143 | Finalized Slot: 52112 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52142 | ◎499.739290000
05:53:08 | Processed Slot: 52143 | Confirmed Slot: 52143 | Finalized Slot: 52112 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52142 | ◎499.739290000
05:53:08 | Processed Slot: 52144 | Confirmed Slot: 52144 | Finalized Slot: 52113 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52143 | ◎499.739285000
05:53:08 | Processed Slot: 52144 | Confirmed Slot: 52144 | Finalized Slot: 52113 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52143 | ◎499.739285000
05:53:09 | Processed Slot: 52145 | Confirmed Slot: 52145 | Finalized Slot: 52114 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52144 | ◎499.739280000
05:53:09 | Processed Slot: 52146 | Confirmed Slot: 52146 | Finalized Slot: 52115 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52145 | ◎499.739275000
05:53:09 | Processed Slot: 52146 | Confirmed Slot: 52146 | Finalized Slot: 52115 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52145 | ◎499.739275000
05:53:09 | Processed Slot: 52147 | Confirmed Slot: 52147 | Finalized Slot: 52116 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52146 | ◎499.739270000
05:53:10 | Processed Slot: 52148 | Confirmed Slot: 52148 | Finalized Slot: 52117 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52147 | ◎499.739265000
05:53:10 | Processed Slot: 52148 | Confirmed Slot: 52148 | Finalized Slot: 52117 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52147 | ◎499.739265000
05:53:10 | Processed Slot: 52149 | Confirmed Slot: 52149 | Finalized Slot: 52118 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52148 | ◎499.739260000
05:53:10 | Processed Slot: 52149 | Confirmed Slot: 52149 | Finalized Slot: 52118 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52148 | ◎499.739260000
05:53:11 | Processed Slot: 52150 | Confirmed Slot: 52150 | Finalized Slot: 52119 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52149 | ◎499.739255000
05:53:11 | Processed Slot: 52151 | Confirmed Slot: 52151 | Finalized Slot: 52120 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52150 | ◎499.739250000
05:53:11 | Processed Slot: 52151 | Confirmed Slot: 52151 | Finalized Slot: 52120 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52150 | ◎499.739250000
05:53:11 | Processed Slot: 52152 | Confirmed Slot: 52152 | Finalized Slot: 52121 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52151 | ◎499.739245000
05:53:12 | Processed Slot: 52153 | Confirmed Slot: 52153 | Finalized Slot: 52122 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52152 | ◎499.739240000
05:53:12 | Processed Slot: 52153 | Confirmed Slot: 52153 | Finalized Slot: 52122 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52152 | ◎499.739240000
05:53:12 | Processed Slot: 52154 | Confirmed Slot: 52154 | Finalized Slot: 52123 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52153 | ◎499.739235000
05:53:12 | Processed Slot: 52154 | Confirmed Slot: 52154 | Finalized Slot: 52123 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52153 | ◎499.739235000
05:53:13 | Processed Slot: 52155 | Confirmed Slot: 52155 | Finalized Slot: 52124 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52154 | ◎499.739230000
05:53:13 | Processed Slot: 52156 | Confirmed Slot: 52156 | Finalized Slot: 52125 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52155 | ◎499.739225000
05:53:13 | Processed Slot: 52156 | Confirmed Slot: 52156 | Finalized Slot: 52125 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52155 | ◎499.739225000
05:53:13 | Processed Slot: 52157 | Confirmed Slot: 52157 | Finalized Slot: 52126 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52156 | ◎499.739220000
05:53:14 | Processed Slot: 52158 | Confirmed Slot: 52157 | Finalized Slot: 52127 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52157 | ◎499.739220000
05:53:14 | Processed Slot: 52158 | Confirmed Slot: 52158 | Finalized Slot: 52127 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52157 | ◎499.739215000
05:53:14 | Processed Slot: 52159 | Confirmed Slot: 52159 | Finalized Slot: 52128 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52158 | ◎499.739210000
05:53:14 | Processed Slot: 52159 | Confirmed Slot: 52159 | Finalized Slot: 52128 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52158 | ◎499.739210000
05:53:15 | Processed Slot: 52160 | Confirmed Slot: 52160 | Finalized Slot: 52129 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52159 | ◎499.739205000
05:53:15 | Processed Slot: 52161 | Confirmed Slot: 52161 | Finalized Slot: 52130 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52160 | ◎499.739200000
05:53:15 | Processed Slot: 52161 | Confirmed Slot: 52161 | Finalized Slot: 52130 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52160 | ◎499.739200000
05:53:15 | Processed Slot: 52162 | Confirmed Slot: 52162 | Finalized Slot: 52131 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52161 | ◎499.739195000
05:53:16 | Processed Slot: 52163 | Confirmed Slot: 52162 | Finalized Slot: 52132 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52162 | ◎499.739195000
05:53:16 | Processed Slot: 52163 | Confirmed Slot: 52163 | Finalized Slot: 52132 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52162 | ◎499.739190000
05:53:16 | Processed Slot: 52164 | Confirmed Slot: 52164 | Finalized Slot: 52133 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52163 | ◎499.739185000
05:53:16 | Processed Slot: 52164 | Confirmed Slot: 52164 | Finalized Slot: 52133 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52163 | ◎499.739185000
05:53:17 | Processed Slot: 52165 | Confirmed Slot: 52165 | Finalized Slot: 52134 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52164 | ◎499.739180000
05:53:17 | Processed Slot: 52166 | Confirmed Slot: 52166 | Finalized Slot: 52135 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52165 | ◎499.739175000
05:53:17 | Processed Slot: 52166 | Confirmed Slot: 52166 | Finalized Slot: 52135 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52165 | ◎499.739175000
05:53:17 | Processed Slot: 52167 | Confirmed Slot: 52167 | Finalized Slot: 52136 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52166 | ◎499.739170000
05:53:18 | Processed Slot: 52167 | Confirmed Slot: 52167 | Finalized Slot: 52136 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52166 | ◎499.739170000
05:53:18 | Processed Slot: 52168 | Confirmed Slot: 52168 | Finalized Slot: 52137 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52167 | ◎499.739165000
05:53:18 | Processed Slot: 52169 | Confirmed Slot: 52169 | Finalized Slot: 52138 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52168 | ◎499.739160000
05:53:18 | Processed Slot: 52169 | Confirmed Slot: 52169 | Finalized Slot: 52138 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52168 | ◎499.739160000
05:53:19 | Processed Slot: 52170 | Confirmed Slot: 52170 | Finalized Slot: 52139 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52169 | ◎499.739155000
05:53:19 | Processed Slot: 52171 | Confirmed Slot: 52171 | Finalized Slot: 52140 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52170 | ◎499.739150000
05:53:19 | Processed Slot: 52171 | Confirmed Slot: 52171 | Finalized Slot: 52140 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52170 | ◎499.739150000
05:53:19 | Processed Slot: 52172 | Confirmed Slot: 52172 | Finalized Slot: 52141 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52171 | ◎499.739145000
05:53:20 | Processed Slot: 52172 | Confirmed Slot: 52172 | Finalized Slot: 52141 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52171 | ◎499.739145000
05:53:20 | Processed Slot: 52173 | Confirmed Slot: 52173 | Finalized Slot: 52142 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52172 | ◎499.739140000
05:53:20 | Processed Slot: 52174 | Confirmed Slot: 52174 | Finalized Slot: 52143 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52173 | ◎499.739135000
05:53:20 | Processed Slot: 52174 | Confirmed Slot: 52174 | Finalized Slot: 52143 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52173 | ◎499.739135000
05:53:21 | Processed Slot: 52175 | Confirmed Slot: 52175 | Finalized Slot: 52144 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52174 | ◎499.739130000
05:53:21 | Processed Slot: 52176 | Confirmed Slot: 52176 | Finalized Slot: 52145 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52175 | ◎499.739125000
05:53:21 | Processed Slot: 52176 | Confirmed Slot: 52176 | Finalized Slot: 52145 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52175 | ◎499.739125000
05:53:21 | Processed Slot: 52177 | Confirmed Slot: 52177 | Finalized Slot: 52146 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52176 | ◎499.739120000
05:53:22 | Processed Slot: 52177 | Confirmed Slot: 52177 | Finalized Slot: 52146 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52176 | ◎499.739120000
05:53:22 | Processed Slot: 52178 | Confirmed Slot: 52178 | Finalized Slot: 52147 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52177 | ◎499.739115000
05:53:22 | Processed Slot: 52179 | Confirmed Slot: 52179 | Finalized Slot: 52148 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52178 | ◎499.739110000
05:53:22 | Processed Slot: 52179 | Confirmed Slot: 52179 | Finalized Slot: 52148 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52178 | ◎499.739110000
05:53:23 | Processed Slot: 52180 | Confirmed Slot: 52180 | Finalized Slot: 52149 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52179 | ◎499.739105000
05:53:23 | Processed Slot: 52181 | Confirmed Slot: 52181 | Finalized Slot: 52150 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52180 | ◎499.739100000
05:53:23 | Processed Slot: 52181 | Confirmed Slot: 52181 | Finalized Slot: 52150 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52180 | ◎499.739100000
05:53:23 | Processed Slot: 52182 | Confirmed Slot: 52182 | Finalized Slot: 52151 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52181 | ◎499.739095000
05:53:24 | Processed Slot: 52182 | Confirmed Slot: 52182 | Finalized Slot: 52151 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52181 | ◎499.739095000
05:53:24 | Processed Slot: 52183 | Confirmed Slot: 52183 | Finalized Slot: 52152 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52182 | ◎499.739090000
05:53:24 | Processed Slot: 52184 | Confirmed Slot: 52184 | Finalized Slot: 52153 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52183 | ◎499.739085000
05:53:24 | Processed Slot: 52184 | Confirmed Slot: 52184 | Finalized Slot: 52153 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52183 | ◎499.739085000
05:53:25 | Processed Slot: 52185 | Confirmed Slot: 52185 | Finalized Slot: 52154 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52184 | ◎499.739080000
05:53:25 | Processed Slot: 52186 | Confirmed Slot: 52185 | Finalized Slot: 52155 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52185 | ◎499.739080000
05:53:25 | Processed Slot: 52186 | Confirmed Slot: 52186 | Finalized Slot: 52155 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52185 | ◎499.739075000
05:53:25 | Processed Slot: 52187 | Confirmed Slot: 52187 | Finalized Slot: 52156 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52186 | ◎499.739070000
05:53:26 | Processed Slot: 52187 | Confirmed Slot: 52187 | Finalized Slot: 52156 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52186 | ◎499.739070000
05:53:26 | Processed Slot: 52188 | Confirmed Slot: 52188 | Finalized Slot: 52157 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52187 | ◎499.739065000
05:53:26 | Processed Slot: 52189 | Confirmed Slot: 52189 | Finalized Slot: 52158 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52188 | ◎499.739060000
05:53:26 | Processed Slot: 52189 | Confirmed Slot: 52189 | Finalized Slot: 52158 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52188 | ◎499.739060000
05:53:27 | Processed Slot: 52190 | Confirmed Slot: 52190 | Finalized Slot: 52159 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52189 | ◎499.739055000
05:53:27 | Processed Slot: 52191 | Confirmed Slot: 52190 | Finalized Slot: 52160 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52190 | ◎499.739055000
05:53:27 | Processed Slot: 52191 | Confirmed Slot: 52191 | Finalized Slot: 52160 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52190 | ◎499.739050000
05:53:27 | Processed Slot: 52192 | Confirmed Slot: 52192 | Finalized Slot: 52161 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52191 | ◎499.739045000
05:53:28 | Processed Slot: 52192 | Confirmed Slot: 52192 | Finalized Slot: 52161 | Full Snapshot Slot: 52100 | Incremental Snapshot Slot: - | Transactions: 52191 | ◎499.739045000
